horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_id,occupation,source_file,cell_id
30,0.0055083788206883,-0.0004833443059441,0.0118986370211136,0.0019616444866011,0.0095738575215595,median,Services,Services,8,Precision production/repair,result/occ_ind_4/median/Services/irf_occ8_Precision_production_repair.csv,Services__occ8_Precision_production_repair
31,0.0008524413294033,-0.0057599510217378,0.0076524862681049,-0.0032378924045438,0.0049858397979298,median,Services,Services,8,Precision production/repair,result/occ_ind_4/median/Services/irf_occ8_Precision_production_repair.csv,Services__occ8_Precision_production_repair
32,-5.802951171753347e-05,-0.0066439869708011,0.0058446241620674,-0.0042633824641743,0.003418505247182,median,Services,Services,8,Precision production/repair,result/occ_ind_4/median/Services/irf_occ8_Precision_production_repair.csv,Services__occ8_Precision_production_repair
33,-0.0005634511807259,-0.0061605437461346,0.0057120560213939,-0.0040763621383033,0.0029258291367438,median,Services,Services,8,Precision production/repair,result/occ_ind_4/median/Services/irf_occ8_Precision_production_repair.csv,Services__occ8_Precision_production_repair
34,0.004528161951189,-0.0017460985454863,0.0104389958274751,0.0005254301641698,0.0079373772831815,median,Services,Services,8,Precision production/repair,result/occ_ind_4/median/Services/irf_occ8_Precision_production_repair.csv,Services__occ8_Precision_production_repair
35,9.54367537157832e-05,-0.0078831980667581,0.0063699049191072,-0.0045530267164851,0.0039281633935988,median,Services,Services,8,Precision production/repair,result/occ_ind_4/median/Services/irf_occ8_Precision_production_repair.csv,Services__occ8_Precision_production_repair
36,-0.0066612414583747,-0.0119665530337511,-0.0006919803702153,-0.0098779527788383,-0.002944801622767,median,Services,Services,8,Precision production/repair,result/occ_ind_4/median/Services/irf_occ8_Precision_production_repair.csv,Services__occ8_Precision_production_repair
0,-0.0003762184484578,-0.0081045414255775,0.0068927850186972,-0.0051214266723689,0.0040572357052652,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
1,-0.0087077730038313,-0.0167634017793392,-0.0018969536604507,-0.0135901343162075,-0.0047564865019846,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
2,-0.0058821958121784,-0.0128041956449212,0.0005571461890481,-0.010130515188571,-0.0022129838277043,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
3,0.0044862927352893,-0.0049324189336295,0.012810658001653,-0.0008538103555074,0.0095084845438797,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
4,0.0048175558557909,-0.001876990032578,0.0115657852370699,0.0007685530739894,0.0086683483123232,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
5,0.0013880762772768,-0.0060227433235151,0.0078381175000433,-0.0027490330851777,0.0055618541735196,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
6,-0.003725124719728,-0.0099869936353338,0.0028453321716652,-0.0072198647741353,0.00015042282064,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
7,-0.0073406617452796,-0.0141188556248008,0.0001035409445448,-0.0114352032749833,-0.00297625053185,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
8,0.0005915455592853,-0.0066008925320412,0.0068237277625252,-0.0034494533445435,0.0045492046160234,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
9,0.0040324350796839,-0.0041456318208092,0.0115296891587359,-0.0006855434522481,0.0086381840278875,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
10,-0.0018612071964703,-0.0089850089860936,0.004854527853008,-0.006413159125563,0.0022495540225081,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
11,-0.008350382432282,-0.01565477579058,0.0004623524122004,-0.013032551555538,-0.0033986837106902,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
12,-0.0106100383339709,-0.0172336291197351,-0.0037789181746739,-0.0143103184656311,-0.0064403026108503,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
13,-0.0061564269149699,-0.0119490075140664,-0.0008090791329,-0.009467860321468,-0.0029098770769024,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
14,0.0006748984480001,-0.0064156575979646,0.0094166947336024,-0.0037430430217142,0.0049055851308541,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
15,0.0011737292788456,-0.0056728897160162,0.0088292758574693,-0.0031229016194845,0.0059148878599291,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
16,-0.0128190275791961,-0.0192873351112713,-0.00704570565761,-0.0168515714861222,-0.0091969152646427,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
17,-0.0049504942352555,-0.0148684261637291,0.0041124431409108,-0.0107512090346672,0.0006623615247923,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
18,-0.0034409739854546,-0.010029938683819,0.0035115537078989,-0.0077997040278214,0.0011865531877051,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
19,0.000883415202004,-0.0055442302536179,0.0075484102675184,-0.0030568096754701,0.0047847738056893,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
20,0.0027347808723235,-0.0039243967737664,0.008937732770724,-0.0008616472100085,0.0068341912904046,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
21,-0.0019864464109258,-0.0092352451984555,0.0048154744407789,-0.0062976615841152,0.0027045313770773,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
22,-0.0017906264859658,-0.0104658038070855,0.0066318643052798,-0.0065758024370695,0.0032998538678641,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
23,-0.0075726267700847,-0.0150855955276325,-0.0002584073348701,-0.0120429081904098,-0.0030558733591,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
24,0.0038936898206252,-0.002691210018831,0.0114234365823105,-0.0002271151445973,0.0078220236556592,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
25,-0.0012210179082404,-0.0092042710713,0.0075132616850558,-0.0060684046524623,0.00353459067714,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
26,-0.0086788196659262,-0.0152257525003972,-0.0010595856598254,-0.0129281067258431,-0.0040695604191377,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
27,-0.0057736815138417,-0.0175980055693061,0.0047442378493007,-0.0122785470732352,0.0008155078695682,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
28,-0.0076618644818735,-0.014732541501977,-0.000826990898976,-0.0122027246765252,-0.0031707236696794,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
29,-0.0042822705728276,-0.0124297382482818,0.0029298546019491,-0.0092553170312645,-0.0002236308372822,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
30,-0.004250818585121,-0.0127369821783481,0.0033793198395851,-0.0096142624325322,0.0001832892936447,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
31,-0.0056392172126941,-0.0113046606926294,0.0010357935072827,-0.0092404735806844,-0.0022513498167698,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
32,-0.0049422974091258,-0.0135130543155317,0.0021566145727691,-0.0098493688490836,-0.0002067979066207,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
33,-0.0022633349793893,-0.0095524498733114,0.0043707245086399,-0.007014729249404,0.001562197293472,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
34,-0.0038016212088766,-0.0112176492164554,0.0046230848185198,-0.0080182591074602,0.0014997120233657,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
35,-0.0058112055557037,-0.0137223058589293,0.0020480375463375,-0.0106294899263995,-0.0010563973161546,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
36,0.0069833986213743,-0.0001725269768476,0.0135823783169233,0.0023809353491136,0.0112765657010039,median,Services,Services,9,Machine operators/transport,result/occ_ind_4/median/Services/irf_occ9_Machine_operators_transport.csv,Services__occ9_Machine_operators_transport
0,0.0081481946205291,0.00061383432532,0.0156257213543144,0.0031374880237271,0.0116001323547643,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
1,0.0043446334857045,-0.0035791393514399,0.0127508217075959,0.0005130193556351,0.0086680979741142,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
2,0.0074103868862042,0.0008372553415851,0.0151987168104561,0.0030203047727819,0.0117184120604226,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
3,-0.002583888438138,-0.0096287782972173,0.0051344148457762,-0.0066413668799182,0.002141969934047,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
4,0.0019209420613292,-0.0057897190766739,0.0095450612522165,-0.0029367188639631,0.0063346463558406,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
5,-0.0115790514934502,-0.0178205790540635,-0.0048964755518025,-0.0155173304653503,-0.0068786910774991,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
6,-0.0072674621178855,-0.01676591854755,0.0009109557551492,-0.0136295538878192,-0.0023052067608006,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
7,-0.0025103777401355,-0.0093503896349368,0.0038615695828184,-0.0070822413825769,0.0014065509576374,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
8,0.0026441869562044,-0.005878348509757,0.0104788618565996,-0.0022381790499516,0.0071259594995954,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
9,0.0101230262983867,0.0013473052932517,0.0209439145112846,0.0056269743237108,0.0155296243560762,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
10,-0.0038756821998799,-0.0110380238941008,0.0051041626521366,-0.0082944995103871,0.0014407154490577,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
11,0.0030664737615815,-0.0030761359023589,0.0098825506947004,-0.0010235097451468,0.0074596092145319,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
12,-0.0009823961176016,-0.0082146182454619,0.0055771346889695,-0.0055118435035034,0.0032895005042568,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
13,-0.002945577593953,-0.0099910034130835,0.0042225227037052,-0.0067365730743898,0.001693117421025,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
14,0.0088411779846996,-0.0001041698076511,0.017379292782416,0.0032089021841017,0.0141981439644502,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
15,-0.005035675206524,-0.0123376236562136,0.0023443979417462,-0.0092382757131382,-0.0007867079790287,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
16,-0.0064641274893605,-0.0142018804453757,0.0008638553778938,-0.0114636465734676,-0.0008487001015335,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
17,-0.0053808420764327,-0.0138646792476709,0.0032960486698189,-0.0101221152330854,0.0001134132358446,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
18,0.0032546780982121,-0.0044685264078541,0.0098008941475809,-0.0005747985702642,0.0073101962836683,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
19,0.0002326361243049,-0.0074099362113712,0.0069287207225329,-0.004794590821463,0.0042182442838001,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
20,0.005342973162994,-0.0015171873311167,0.0122209098011151,0.0018149491027241,0.0093992989822355,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
21,-0.0024465836128616,-0.0105523152608294,0.0064583121403699,-0.0073669801503549,0.0028787002691991,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
22,-0.0082272756310789,-0.0141806975653688,-0.0016255398273551,-0.0117982576365825,-0.0039261199888545,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
23,-0.0144500300058023,-0.0214609892655195,-0.0082582053919525,-0.019420182991903,-0.0109576612078657,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
24,-0.0038374625499738,-0.0097818515350571,0.0016761402384183,-0.0074447288857226,-0.0004169620951696,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
25,0.0023753410919064,-0.0029715776960291,0.0089520514972865,-0.0009181769838661,0.006523373822572,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
26,-0.0065821433619399,-0.0142830223001648,0.001824839402852,-0.0109692299621902,-0.0010603272117983,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
27,0.0047552149080935,-0.0026912570339432,0.0114936685511285,0.0007482248897248,0.0093666987461693,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
28,0.0004109197496265,-0.0087538747451381,0.0077535263088012,-0.005064011974022,0.0052918481051386,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
29,-0.003990520056869,-0.0098826624468557,0.0020590880812443,-0.007709059810223,4.940568877849841e-05,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
30,-0.0038119877013958,-0.0114654182368472,0.002997559940694,-0.0080274821811081,5.320410978819617e-05,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
31,-0.0149442692655194,-0.0244898947509625,-0.0047336851212003,-0.0205014247737842,-0.0093465243465153,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
32,-0.0015227213189957,-0.0100285299962663,0.0050954702105981,-0.0062036554307203,0.0025021346099536,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
33,-0.0056665711267057,-0.0123210776482306,0.0014443128416491,-0.0100602747451171,-0.0012581891746061,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
34,0.0097217598014953,0.0003208918632428,0.016296858548,0.0034001278818612,0.0137672153113514,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
35,-0.0058410340663654,-0.0117246303485059,0.0007095011770284,-0.0097085321220741,-0.0012352463752769,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
36,0.0120873566542373,0.0060455229090459,0.0179300881363337,0.0085109702187124,0.0158489437195703,median,Trade,Trade,1,Managerial,result/occ_ind_4/median/Trade/irf_occ1_Managerial.csv,Trade__occ1_Managerial
0,0.0143351360074118,-0.0039285218644451,0.0275779166782036,0.0024027080097277,0.0225197161350126,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
1,0.0177079673894714,0.0032922597024632,0.0289031139109812,0.0081443086511691,0.0246182915221186,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
2,0.0031058876080442,-0.0104382613620708,0.0192059317305892,-0.0056516515784179,0.0107372824804925,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
3,-0.0092942063516571,-0.0231929597918937,0.0063809270790641,-0.0172025504292897,0.0005857887526377,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
4,-0.008650679371473,-0.0233368893107938,0.0071175152687532,-0.0179770397982927,0.0016505790574174,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
5,0.0044487520137353,-0.0146933514319542,0.023022252799742,-0.0074819086796059,0.0161266641525174,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
6,0.0143562402428275,-0.000879452798437,0.0346782421536455,0.0065116716545821,0.0265314725340364,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
7,0.0178412838031835,0.0007532350032215,0.0333991561233244,0.0087242743151683,0.0285610614843861,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
8,-0.0106382873707763,-0.0239232935620433,0.001643015934661,-0.0191547577618034,-0.0020997666521096,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
9,-0.0006765394986884,-0.0169785472631352,0.0164439874890815,-0.010696459896666,0.0096934256490881,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
10,-0.0275617872886414,-0.0446998181871821,-0.0055090849073838,-0.0362059465559021,-0.0147345466192217,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
11,0.0093670761886065,-0.0062647433615521,0.0228232461265729,-0.0030524070561278,0.0179569026429962,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
12,-0.0126048898394776,-0.0265510378151246,0.0013162062970701,-0.0215995450850239,-0.004256694659799,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
13,0.0024989279880006,-0.0188229368783069,0.0221609012769056,-0.0099599582377928,0.0144620827669689,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
14,0.0005882968126773,-0.0143938480159588,0.0149529547910891,-0.0076285284353414,0.009341622141898,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
15,0.0072482183545096,-0.0127972060692134,0.0232826429269528,-0.004471094125383,0.0144564074359768,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
16,-0.030398670657734,-0.0512906587886178,-0.0159250565725636,-0.0420877352906426,-0.021692566513003,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
17,-0.0203046998719644,-0.0346609603247449,-0.0041374067565229,-0.0304429202669412,-0.0104992588280228,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
18,-0.0102160365272799,-0.0262109502231156,0.0066677934037986,-0.0212368978252036,-0.000477602678832,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
19,0.0052201159672222,-0.0111166161216643,0.0228088615140554,-0.0038816143717014,0.0168894256084093,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
20,-0.004491858519755,-0.0188364497516049,0.009570282160324,-0.0132279318595131,0.0046684274349946,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
21,0.0022216782726669,-0.009650471969516,0.0168163990023992,-0.0048786673694989,0.0108666738612509,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
22,-0.0064178614890425,-0.0200947458789248,0.0078175359166329,-0.0140430237682318,0.0015744077329313,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
23,-0.0007074627327268,-0.0157201540659689,0.0159842897134671,-0.0106491908092028,0.0094928911061364,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
24,-0.0098163908768993,-0.0249917200136783,0.0038199508949425,-0.0193528639627868,-0.0025287383985375,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
25,-0.0121979674362644,-0.0314129544527297,0.0052036180327244,-0.0254987077757102,-0.0016394079114191,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
26,-0.0078183196290846,-0.0227310908142734,0.0099486289245881,-0.0157684444591143,0.003526003059604,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
27,-0.0138482181200471,-0.0270460705678993,-0.0026259195488166,-0.0216673440050521,-0.0066770991972179,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
28,-0.005786079926801,-0.0260937887075647,0.0100086523033102,-0.0166348161477536,0.0045951214436429,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
29,0.0133945824880162,-0.0009467922222073,0.0263105014156932,0.0049045428839078,0.0213627628192452,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
30,-0.012246386386597,-0.0264386992707204,-0.0007419376665494,-0.0204853720169974,-0.0052320358198254,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
31,0.0016870629770184,-0.0154487360898578,0.0186363484257648,-0.0084805762637402,0.0119036343929269,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
32,-0.0016573506457456,-0.0167455879677997,0.0128555791188912,-0.0100736700210559,0.0086128859923213,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
33,0.0029321033900582,-0.0127337360885973,0.0153615054558026,-0.006696315667194,0.0100211394156032,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
34,0.0032996028297764,-0.0122026398925841,0.0161971937134459,-0.0058734562952976,0.0109023097461219,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
35,0.0017591928172434,-0.0147783998642812,0.0187674990918569,-0.0073083059927103,0.0125347430204761,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
36,0.0049567088649906,-0.0085103759675373,0.0187826524276648,-0.0030122514504725,0.0124925393291038,median,Trade,Trade,2,Professional specialty,result/occ_ind_4/median/Trade/irf_occ2_Professional_specialty.csv,Trade__occ2_Professional_specialty
0,0.0966639423986812,0.0663495530363645,0.1124658654326796,0.0795377593643375,0.1048652886978393,median,Trade,Trade,3,High tech,result/occ_ind_4/median/Trade/irf_occ3_High_tech.csv,Trade__occ3_High_tech
